Year,State,PHYSHLTH,MENTHLTH
2009,New Mexico,12.900313479623824,12.473354231974922
2009,New York,11.877497827975674,11.343179843614248
2009,North Carolina,13.373668925459826,13.664569215876089
2009,North Dakota,10.448,9.6656
2009,Ohio,12.664620535714286,13.006696428571429
2009,Oklahoma,14.725726435152374,14.584691708008505
2009,Oregon,13.285074626865672,11.822388059701492
2009,Pennsylvania,12.173424828446663,11.860262008733624
2009,Rhode Island,12.205267938237965,12.512261580381471
2009,South Carolina,13.83322601416613,13.872504829362525
2009,South Dakota,12.073110285006196,11.372986369268897
2009,Tennessee,16.115600448933783,16.02020202020202
2009,Texas,11.868650590046178,11.821446895844023
2009,Utah,10.77407208176439,10.375470683162991
2009,Vermont,11.30671506352087,11.296733212341199
2009,Virginia,12.933598937583001,13.49535192563081
2009,Washington,12.306628242074927,11.413544668587896
2009,West Virginia,15.161997563946407,16.203410475030452
2009,Wisconsin,12.04896907216495,11.266752577319588
2009,Wyoming,12.010319917440661,11.01547987616099
2010,Alabama,15.143162393162394,14.753561253561253
2010,Alaska,11.618296529968454,10.861198738170348
2010,Arizona,14.051808406647117,12.874877810361681
2010,Arkansas,14.494778067885118,13.759791122715404
2010,California,11.849495515695068,11.637051569506726
2010,Colorado,11.922989161437537,11.614945807187679
2010,Connecticut,10.958078602620088,11.324017467248908
2010,Delaware,13.217647058823529,13.185294117647059
2010,Florida,14.89856819894499,14.051092690278825
2010,Georgia,14.416941694169417,13.77007700770077
2010,Idaho,13.21697357886309,11.66773418734988
2010,Illinois,11.244036697247706,10.456880733944955
2010,Indiana,13.67146529562982,12.9146529562982
2010,Iowa,11.40926640926641,11.106821106821107
2010,Kansas,11.86993970714901,12.18346253229974
2010,Kentucky,15.498362445414847,14.46561135371179
2010,Louisiana,13.749789385004211,14.401853411962932
2010,Maine,12.980505415162455,12.614440433212996
2010,Maryland,11.447111777944485,12.141035258814703
2010,Massachusetts,12.554880364603115,13.273452335738702
2010,Michigan,13.172071475843811,12.023163467902052
2010,Minnesota,11.865748709122203,11.379518072289157
2010,Mississippi,15.338801711840228,15.186162624821684
2010,Missouri,14.688657407407407,13.73263888888889
2010,Montana,13.119601328903654,12.236710963455149
2010,Nebraska,11.684814972352191,11.048064653339004
2010,Nevada,13.705633802816902,12.891549295774649
2010,New Hampshire,12.580348004094166,12.42374616171955
2010,New Jersey,12.595905172413794,13.260237068965518
2010,New Mexico,14.270578647106765,14.142624286878565
2010,New York,11.905671641791045,11.648358208955225
2010,North Carolina,13.759572072072071,14.047297297297296
2010,North Dakota,12.2991452991453,10.91025641025641
2010,Ohio,13.45407872219053,13.632059326868227
2010,Oklahoma,15.025454545454545,15.163636363636364
2010,Oregon,13.594413407821229,12.366480446927374
2010,Pennsylvania,13.321572580645162,12.42086693548387
2010,Rhode Island,12.689312344656173,13.548467274233637
2010,South Carolina,14.29399585921325,13.778467908902691
2010,South Dakota,11.892223738062755,11.409276944065484
2010,Tennessee,15.89218009478673,15.14691943127962
2010,Texas,12.836306098964327,11.96288837744534
2010,Utah,10.960110803324099,10.756786703601108
2010,Vermont,11.480752780153978,11.16082121471343
2010,Virginia,13.628571428571428,13.321739130434782
2010,Washington,12.496684749849306,11.886377335744424
2010,West Virginia,15.449382716049383,15.733333333333333
2010,Wisconsin,13.101326899879373,11.949336550060314
2010,Wyoming,12.181043663471778,11.66986155484558
2011,Alabama,14.17738791423002,14.695906432748538
2011,Alaska,11.59515570934256,11.091695501730104
2011,Arizona,13.5,12.429752066115702
2011,Arkansas,14.473015873015873,13.721693121693121
2011,California,11.82317898727322,11.558624424587057
2011,Colorado,12.164039408866994,11.607881773399015
2011,Connecticut,11.143697478991596,11.30420168067227
2011,Delaware,13.146540027137043,12.563093622795115
2011,Florida,14.362173913043478,13.649565217391304
2011,Georgia,14.07356608478803,13.507481296758105
2011,Idaho,12.798932384341636,12.241103202846976
2011,Illinois,11.034180543382998,10.783523225241016
2011,Indiana,13.070186735350934,12.660656793303284
2011,Iowa,11.850267379679144,11.881283422459893
2011,Kansas,12.517891997397527,12.431034482758621
2011,Kentucky,15.45776805251641,15.060831509846826
2011,Louisiana,14.191683569979716,14.106997971602434
2011,Maine,12.84409257003654,12.260657734470158
2011,Maryland,11.665531335149863,12.638964577656676
2011,Massachusetts,12.735326086956523,13.172554347826088
2011,Michigan,12.894654903995848,12.242345614945512
2011,Minnesota,10.726333907056798,11.032271944922547
2011,Mississippi,14.450495049504951,15.422029702970297
2011,Missouri,15.578520770010131,14.670719351570416
2011,Montana,12.835951134380453,12.388016288539848
2011,Nebraska,11.070532915360502,10.982758620689655
2011,Nevada,13.905434782608696,13.481521739130434
2011,New Hampshire,12.817674418604652,12.568372093023255
2011,New Jersey,12.233652644731363,12.617242815493544
2011,New Mexico,14.35074183976261,13.694362017804155
2011,New York,11.00206896551724,11.628275862068966
2011,North Carolina,14.306737588652481,14.236997635933806
2011,North Dakota,10.162760416666666,9.79296875
2011,Ohio,13.400888395335924,13.071626873958913
2011,Oklahoma,14.931747025673138,14.807764558547277
2011,Oregon,13.804424778761062,12.58849557522124
2011,Pennsylvania,12.782287822878228,12.528136531365314
2011,Rhode Island,12.756468797564688,12.668949771689498
2011,South Carolina,14.534418604651163,14.565116279069768
2011,South Dakota,11.819085487077535,11.862823061630218
2011,Tennessee,15.689461883408072,15.483183856502242
2011,Texas,12.910138248847927,12.262672811059907
2011,Utah,11.324312714776632,11.247852233676976
2011,Vermont,11.244992295839754,11.275038520801232
2011,Virginia,12.641282565130261,12.379759519038076
2011,Washington,12.408068269976726,11.934057408844065
2011,West Virginia,16.098522167487683,15.583251231527093
2011,Wisconsin,12.62214983713355,12.098805646036917
2011,Wyoming,11.84692942254812,11.604949587534373
2012,Alabama,14.871382636655948,14.339228295819936
2012,Alaska,12.18923076923077,12.221538461538461
2012,Arizona,13.294996265870052,12.462285287528006
2012,Arkansas,15.06630336058129,13.923705722070844
2012,California,12.148943421949557,11.791751874573961
2012,Colorado,12.04982206405694,11.449415353329943
2012,Connecticut,11.398666666666667,11.842
2012,Delaware,11.111778846153847,12.370192307692308
2012,Florida,14.433551198257081,14.125635439360929
2012,Georgia,13.745694022289767,13.405268490374873
2012,Idaho,13.580976863753213,12.134532990574122
2012,Illinois,11.061187214611872,10.087671232876712
2012,Indiana,13.350198976691303,12.948834565093803
2012,Iowa,11.251755265797392,11.768304914744233
2012,Kansas,12.324240545567266,12.149411035337879
2012,Kentucky,15.006213753106877,14.757663628831814
2012,Louisiana,14.205738705738705,13.833943833943835
2012,Maine,12.235002751788663,12.381397908640617
2012,Maryland,12.1984496124031,11.904392764857882
2012,Massachusetts,12.23664314516129,13.003780241935484
2012,Michigan,13.194236926360725,12.614727854855923
2012,Minnesota,10.831351351351351,10.898378378378379
2012,Mississippi,15.48550185873606,15.524907063197025
2012,Missouri,14.96631205673759,14.415780141843971
2012,Montana,13.14550446122169,12.670555936856555
2012,Nebraska,11.909479686386314,11.23663578047042
2012,Nevada,13.083056478405316,12.723145071982282
2012,New Hampshire,12.52156862745098,12.298039215686275
2012,New Jersey,12.354440789473685,12.927220394736842
2012,New Mexico,14.206569804169298,13.842072015161087
2012,New York,11.463393626184324,11.931093884582257
2012,North Carolina,14.20822210357715,14.470368392952482
2012,North Dakota,10.663805436337626,9.082975679542203
2012,Ohio,14.137857447716602,14.024327784891165
2012,Oklahoma,14.684064022268615,14.843423799582464
2012,Oregon,13.355731225296443,12.783596837944664
2012,Pennsylvania,12.818846694796061,12.80225035161744
2012,Rhode Island,13.373795761078998,13.295761078998073
2012,South Carolina,14.12742382271468,14.25438596491228
2012,South Dakota,12.06078431372549,11.89607843137255
2012,Tennessee,16.089887640449437,16.526361279170267
2012,Texas,12.729332516840172,12.511941212492346
2012,Utah,10.872799295774648,10.841109154929578
2012,Vermont,12.26350710900474,12.633175355450238
2012,Virginia,12.506925207756233,13.144967682363804
2012,Washington,12.383813824244529,11.561653351858284
2012,West Virginia,15.78305785123967,15.389462809917354
2012,Wisconsin,11.632368703108252,11.267952840300108
2012,Wyoming,13.477857878475799,12.584963954685891
2013,Alabama,14.961977186311787,14.52851711026616
2013,Alaska,11.932982917214192,11.130091984231274
2013,Arizona,14.001282051282052,12.752564102564103
2013,Arkansas,14.24642126789366,14.122699386503067
2013,California,12.543605964753729,12.27338454586534
2013,Colorado,11.33635129017655,10.880488909008601
2013,Connecticut,11.341312741312741,12.011583011583012
2013,Delaware,13.481437125748503,13.553293413173654
2013,Florida,14.53655774830152,14.048527984471045
2013,Georgia,13.348078317621464,12.756345177664974
2013,Idaho,12.49375600384246,12.064361191162345
2013,Illinois,11.017272727272728,10.786363636363637
2013,Indiana,13.218819599109132,12.93652561247216
2013,Iowa,12.388331814038287,11.711030082041933
2013,Kansas,12.241930618401206,12.437405731523379
2013,Kentucky,14.548030101814962,14.354138999557327
2013,Louisiana,13.29064587973274,13.169265033407573
2013,Maine,12.537396121883656,12.157202216066482
2013,Maryland,11.614278631631135,11.916212196331186
2013,Massachusetts,11.970362622036262,12.473152022315203
2013,Michigan,12.441622103386809,12.211229946524064
2013,Minnesota,11.253029568589433,11.088221037324285
2013,Mississippi,15.222222222222221,15.310480693459416
2013,Missouri,14.31905961376994,14.1696053736356
2013,Montana,13.837254901960785,12.701960784313725
2013,Nebraska,11.681313993174061,11.05759385665529
2013,Nevada,12.977502812148481,12.172103487064117
2013,New Hampshire,12.330374753451677,12.790927021696252
2013,New Jersey,12.394540942928039,12.939454094292804
2013,New Mexico,14.213267203967762,13.324860508369499
2013,New York,11.256603773584906,11.544025157232705
2013,North Carolina,14.696571845368345,14.404084609773887
2013,North Dakota,11.1728280961183,9.867837338262477
2013,Ohio,14.040275049115914,13.703831041257367
2013,Oklahoma,15.532064834390416,15.594080338266386
2013,Oregon,12.661948376353038,12.532056619483763
2013,Pennsylvania,12.657211538461539,12.627403846153847
2013,Rhode Island,12.709123757904246,13.057813911472447
2013,South Carolina,13.825865002836075,13.431650595575723
2013,South Dakota,11.631979695431472,11.395939086294415
2013,Tennessee,16.266467065868262,15.79441117764471
2013,Texas,13.435700575815739,13.179782469609725
2013,Utah,10.834453781512606,10.639495798319327
2013,Vermont,11.912806539509537,11.787465940054496
2013,Virginia,12.214231063504208,12.185921958684009
2013,Washington,12.273166023166024,11.569980694980694
2013,West Virginia,15.626363636363637,16.068181818181817
2013,Wisconsin,12.002527379949452,11.428812131423758
2013,Wyoming,13.723284589426322,12.112485939257592
2014,Alabama,15.050574712643678,14.872988505747127
2014,Alaska,11.559834938101789,10.305364511691884
2014,Arizona,13.897950648264324,12.598494353826851
2014,Arkansas,14.855532786885245,13.60860655737705
2014,California,12.711600777705767,12.234607906675308
2014,Colorado,11.362447454460533,10.631013545072395
2014,Connecticut,11.131493506493506,11.328733766233766
2014,Delaware,13.778637770897832,13.873065015479876
2014,Florida,13.369606003752345,13.382739212007504
2014,Georgia,13.40905057675244,13.299911268855368
2014,Idaho,12.131774707757705,11.67375132837407
2014,Illinois,10.793634496919918,10.30800821355236
2014,Indiana,13.384761003312825,12.5929957406531
2014,Iowa,11.858325666973322,11.360625574977002
2014,Kansas,12.763783783783785,12.142702702702703
2014,Kentucky,15.506974506974506,14.377104377104377
2014,Louisiana,13.76759410801964,13.631751227495908
2014,Maine,13.142684401451028,12.435308343409915
2014,Maryland,11.83902190524707,11.753948038716251
2014,Massachusetts,12.293134762077733,13.014892844169996
2014,Michigan,12.560027758501041,12.475364330326162
2014,Minnesota,10.492307692307692,10.778205128205128
2014,Mississippi,14.405616224648986,14.921996879875195
2014,Missouri,14.827495621716288,13.458844133099825
2014,Montana,13.829052258635961,12.551815766164747
2014,Nebraska,11.727395868608195,11.277006434134778
2014,Nevada,12.860606060606061,12.24090909090909
2014,New Hampshire,13.192102454642477,13.040554962646745
2014,New Jersey,12.736418511066399,12.375251509054326
2014,New Mexico,14.161373946856772,13.61244329228775
2014,New York,11.941888619854721,12.145278450363197
2014,North Carolina,14.227657572906868,14.213546566321732
2014,North Dakota,10.94184938036225,10.261201143946616
2014,Ohio,13.691542288557214,13.316417910447761
2014,Oklahoma,14.752293577981652,14.41637261820748
2014,Oregon,12.800792864222002,11.846382556987116
2014,Pennsylvania,13.15295887662989,12.965897693079238
2014,Rhode Island,12.782407407407407,13.046296296296296
2014,South Carolina,14.07157894736842,13.873684210526315
2014,South Dakota,12.16304347826087,11.708937198067632
2014,Tennessee,15.466666666666667,15.385185185185184
2014,Texas,13.15864282439248,12.701971572673086
2014,Utah,10.261577424023155,10.680897250361795
2014,Vermont,11.486590038314176,11.758620689655173
2014,Virginia,12.649237472766885,12.843863471314451
2014,Washington,12.244103126714208,11.656609983543609
2014,West Virginia,16.350816852966467,15.708512467755805
2014,Wisconsin,12.401148482362592,12.11402789171452
2014,Wyoming,14.081264108352144,12.395033860045146
2015,Alabama,14.40222367560497,14.27141922825376
2015,Alaska,11.502164502164502,10.909090909090908
2015,Arizona,12.922038980509745,12.431784107946028
2015,Arkansas,14.56256157635468,13.741871921182266
2015,California,11.801436417405998,11.768483312209549
2015,Colorado,11.98172681589767,11.29693924166286
2015,Connecticut,11.981372549019607,11.765196078431373
2015,Delaware,13.122186495176848,13.384244372990354
2015,Florida,14.09338061465721,13.215721040189125
2015,Georgia,14.467948717948717,13.405128205128205
2015,Idaho,12.572110792741165,11.096466093600764
2015,Illinois,10.798586572438163,10.174911660777385
2015,Indiana,13.113553113553113,12.645604395604396
2015,Iowa,11.974880382775119,11.851674641148325
2015,Kansas,12.364427860696518,11.923196517412935
2015,Kentucky,14.991686460807601,14.064726840855107
2015,Louisiana,14.399325084364454,14.231721034870642
2015,Maine,12.463399879007865,12.20810647307925
2015,Maryland,12.848469387755102,12.108673469387755
2015,Massachusetts,11.982466393921683,12.823495032144944
2015,Michigan,12.45684340320592,11.968557336621455
2015,Minnesota,11.691393442622951,11.240573770491803
2015,Mississippi,15.311224489795919,15.460204081632654
2015,Missouri,14.406050955414013,14.219745222929935
2015,Montana,13.691384950926937,13.0752453653217
2015,Nebraska,11.519849561220227,11.531968240702048
2015,Nevada,12.78719723183391,12.304498269896193
2015,New Hampshire,13.271123491179202,13.300835654596101
2015,New Jersey,12.293802145411204,13.132896305125149
2015,New Mexico,14.156121610517667,13.078060805258833
2015,New York,11.88337684943429,11.885552654482158
2015,North Carolina,14.052132701421801,13.660663507109005
2015,North Dakota,10.624460431654676,10.014388489208633
2015,Ohio,13.988619495299357,13.359722909450767
2015,Oklahoma,15.388366124893071,13.934131736526947
2015,Oregon,12.553982300884956,12.216814159292035
2015,Pennsylvania,11.872586872586872,12.353281853281853
2015,Rhode Island,12.913732394366198,12.846830985915492
2015,South Carolina,14.005541561712846,14.183879093198993
2015,South Dakota,12.649888143176733,11.843400447427292
2015,Tennessee,15.756118881118882,15.159090909090908
2015,Texas,13.402783819051761,12.836450630709004
2015,Utah,10.204062788550322,10.313019390581717
2015,Vermont,12.168880455407969,11.856736242884251
2015,Virginia,11.964968152866241,13.037420382165605
2015,Washington,12.281709880868956,11.585143658023826
2015,West Virginia,15.682177348551361,15.638279192273924
2015,Wisconsin,12.477954144620812,11.905643738977073
2015,Wyoming,13.717391304347826,12.140096618357488
2016,Alabama,13.853279242731576,13.656524678837052
2016,Alaska,11.882882882882884,10.8
2016,Arizona,14.54881974248927,13.096030042918455
2016,Arkansas,15.728260869565217,14.884387351778656
2016,California,11.932568149210903,11.840746054519368
2016,Colorado,11.558231346229768,11.142123963679431
2016,Connecticut,12.146464646464647,11.654882154882156
2016,Delaware,13.32542372881356,13.886440677966101
2016,Florida,15.307560137457045,14.871134020618557
2016,Georgia,13.854819976771196,13.416957026713124
2016,Idaho,11.964285714285714,11.841269841269842
2016,Illinois,11.55591054313099,10.641107561235357
2016,Indiana,13.46123842028279,12.564602632862018
2016,Iowa,12.570063694267516,12.243099787685775
2016,Kansas,12.126253687315634,12.073156342182891
2016,Kentucky,14.68782249742002,14.43859649122807
2016,Louisiana,13.76604146100691,12.994076999012833
2016,Maine,12.455020920502092,12.444560669456067
2016,Maryland,11.920624377283294,12.124543341082697
2016,Massachusetts,11.423297262889879,11.93252705283259
2016,Michigan,13.105992844364938,12.959302325581396
2016,Minnesota,10.85125949620152,10.871651339464215
2016,Mississippi,14.901840490797547,15.249079754601228
2016,Missouri,14.586122448979593,14.32
2016,Montana,13.482758620689655,12.431590656284762
2016,Nebraska,11.814139617607825,11.349933303690529
2016,Nevada,13.396825396825397,13.251526251526252
2016,New Hampshire,13.035916824196597,12.934782608695652
2016,New Jersey,13.465056082830026,13.23986194995686
2016,New Mexico,14.690114068441064,13.835551330798479
2016,New York,12.484780519064403,12.368311438641461
2016,North Carolina,13.450999048525214,14.25023786869648
2016,North Dakota,10.98166259168704,10.08557457212714
2016,Ohio,13.750475285171103,13.397813688212928
2016,Oklahoma,15.192070484581498,14.950660792951542
2016,Oregon,11.229390681003585,11.422939068100359
2016,Pennsylvania,11.632416787264834,11.92040520984081
2016,Rhode Island,13.066115702479339,13.493801652892563
2016,South Carolina,14.666501976284586,14.13389328063241
2016,South Dakota,12.5633608815427,12.309917355371901
2016,Tennessee,14.902521008403362,15.047899159663865
2016,Texas,13.345908607863974,12.60201912858661
2016,Utah,10.483479105928085,10.693877551020408
2016,Vermont,12.509106678230703,12.539462272333044
2016,Virginia,12.068463219227969,12.337217771303715
2016,Washington,11.677566539923955,11.28212927756654
2016,West Virginia,15.66077738515901,16.048763250883393
2016,Wisconsin,11.816770186335404,11.426501035196688
2016,Wyoming,13.377535101404057,12.209048361934478
